iso3c,year,unemp_rate,population,GDPgrowth,GDP2019,gdp_real_pc_ppp,fiscalbalance,NAWRU,primaryfiscalbalance,outputgap,potentialoutput,publicdebt,domesticdemand,exportsgoodsandservices,exportsgoods,exportsservices
SVK,2021,7.1,5467.356,6.64759373,99.49863076,23899.75,-4.1826583,7.612384,-2.9270742,-0.594997,142.8249165,59.9429,99.11287525,99.3929555,99.61600724,97.74999594
SVN,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1960,NA,1584.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1961,NA,1594.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1962,NA,1603.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1963,NA,1616.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1964,NA,1632.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1965,NA,1649.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1966,NA,1669.905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1967,NA,1689.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1968,NA,1704.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1969,NA,1713.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1970,NA,1724.891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1971,NA,1738.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1972,NA,1752.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1973,NA,1766.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1974,NA,1776.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1975,NA,1793.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1976,NA,1820.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1977,NA,1842.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1978,NA,1862.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1979,NA,1882.599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1980,NA,1901.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1981,NA,1906.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1982,NA,1910.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1983,NA,1922.321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1984,NA,1932.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1985,NA,1941.641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1986,NA,1965.964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1987,NA,1989.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1988,NA,1995.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1989,NA,1996.351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,1990,NA,1998.161,NA,54.72275521,11229.58,NA,NA,NA,NA,NA,NA,52.51294355,33.6545481,30.8648011,43.92720822
SVN,1991,NA,1999.429,-8.900075298,49.85238879,10713.27,NA,NA,NA,NA,NA,NA,47.95497448,26.87441739,25.71927305,26.64474535
SVN,1992,NA,1996.498,-5.463704776,47.12860144,10426.77,NA,NA,NA,NA,NA,NA,46.78196575,20.56032104,18.97032376,25.93733277
SVN,1993,NA,1991.746,2.843418506,48.46866482,10805.09,NA,NA,NA,NA,NA,NA,51.84163303,20.6809429,18.39561701,31.48304924
SVN,1994,NA,1989.443,5.327479665,51.05082308,11597.19,NA,NA,NA,NA,NA,NA,54.68402531,23.23042946,19.98082922,40.73064427
SVN,1995,NA,1989.872,4.107153085,53.14755853,11463.21,-8.1445457,NA,-6.0561643,NA,NA,18.241,59.86877983,23.48364837,20.58336245,38.14968209
SVN,1996,6.9,1988.628,3.203001071,54.8498754,12174.51,-1.093248,NA,0.9421855,NA,NA,21.5612,61.62292048,24.18156123,21.15156139,39.53077565
SVN,1997,6.9,1985.956,5.049768423,57.61966709,13189.38,-2.30672,NA,0.0211758,NA,NA,22.0583,64.8008331,26.99498808,24.23937192,40.63567586
SVN,1998,7.4,1981.629,3.279385194,59.50923792,13876.84,-2.3259207,6.674017,-0.1833013,-0.2848107,73.32095063,22.7303,67.65686502,29.10648474,26.84788079,39.98374289
SVN,1999,7.4,1983.045,5.332666172,62.68266692,14900.97,-2.9716287,6.563199,-0.6634515,0.7875827,76.40915918,23.7105,73.32339799,29.68994246,27.8950608,38.10960996
SVN,2000,6.8,1988.925,3.672364166,64.98460272,15775.24,-3.6449139,6.517807,-1.2835011,0.696668,79.28669899,25.9183,74.25435223,33.4286316,31.83981817,40.71277667
SVN,2001,6.2,1992.06,3.21655003,67.07486498,16462.06,-4.450413,6.461183,-2.136639,0.521531,81.97959513,26.0624,75.37542731,35.82968214,34.13694607,43.58389405
SVN,2002,6.3,1994.53,3.505601735,69.42624261,17384.55,-2.3743652,6.470983,-0.2186966,0.9506643,84.49275645,27.3579,77.20161762,38.61805833,37.0596891,45.60436634
SVN,2003,6.7,1995.733,2.960257261,71.481438,17892.15,-2.5946696,6.519919,-0.6744158,0.7231967,87.19042431,26.7775,80.80785408,39.83858062,38.58947274,45.27009376
SVN,2004,6.3,1997.012,4.359199432,74.59745644,19246.26,-1.9409885,6.449452,-0.277796,1.7007431,90.11661373,26.8972,84.73530887,45.03450671,43.96120321,49.57290211
SVN,2005,6.5,2000.474,3.797963779,77.43064081,20273.96,-1.3241596,6.503957,0.2096618,2.1971024,93.08489852,26.3987,86.14443541,50.15218467,49.2682403,53.75498682
SVN,2006,6,2006.867,5.746400446,81.8801155,21265.21,-1.2309686,6.483644,0.1408628,4.3038249,96.44578077,26.061,90.24329333,57.23494472,57.0015997,57.75522523
SVN,2007,4.9,2010.323,6.980161325,87.59547965,22701.22,-0.0490114,6.405169,1.1974866,7.6184456,100,22.848,98.41890611,65.16645893,64.95667339,65.49840346
SVN,2008,4.4,2021.316,3.509859623,90.66995803,23389.09,-1.3937778,6.355905,-0.2968436,7.4163045,103.7046381,21.786,101.8192969,67.8925795,66.17469136,75.10493572
SVN,2009,5.9,2039.669,-7.548451819,83.82577993,20927.44,-5.8129198,6.516816,-4.5048494,-2.7103174,105.8560811,34.5263,92.69928649,56.64926085,54.89848782,64.07660371
SVN,2010,7.3,2048.583,1.343743218,84.95218316,21293.96,-5.5996729,6.614123,-3.9734451,-2.3612866,106.8950273,38.2693,91.97557622,62.40512927,61.48336341,66.3184872
SVN,2011,8.2,2052.842,0.861327823,85.68389995,21830.48,-6.6293438,6.656231,-4.7444356,-2.0486388,107.4716103,46.4578,91.79499823,66.69152968,66.39759179,67.94470553
SVN,2012,8.9,2057.159,-2.639418191,83.42234351,21959.26,-3.9947017,6.670238,-1.9799042,-4.9246743,107.8002009,53.5612,86.7507614,67.02228024,66.63882949,68.6615655
SVN,2013,10.1,2059.953,-1.029290689,82.5636851,22028.7,-14.5786522,6.787889,-12.031904,-6.3408955,108.3038917,70.0057,85.13971428,69.07456626,68.85818429,70.00651806
SVN,2014,9.7,2061.98,2.768147942,84.84917005,22764.39,-5.5071851,6.698802,-2.2676926,-4.5527828,109.2167713,80.2988,86.20978791,73.22639935,73.17055265,73.50065561
SVN,2015,9,2063.531,2.210087042,86.72441056,23783.21,-2.847477,6.62784,0.3743375,-3.4279193,110.3302826,82.5874,87.68581245,76.69825677,77.06446577,75.26649234
SVN,2016,8,2065.042,3.121692631,89.43168009,24209.36,-1.922755,6.534902,1.1195654,-1.6422,111.7088438,78.6692,90.28404052,81.66322551,81.81997416,81.06109985
SVN,2017,6.6,2066.388,4.833385332,93.7542578,25529.88,-0.0481308,6.398098,2.4658351,1.3010212,113.705672,74.1217,93.88757849,90.27136336,90.51693793,89.32978095
SVN,2018,5.1,2073.894,4.118230504,97.61527424,26891.4,0.7204706,6.226394,2.7300294,2.9620565,116.4784533,70.4252,97.93938457,95.78852127,95.74748424,95.94738884
SVN,2019,4.5,2090.74,2.442984229,100,27802.84,0.542363,6.050831,2.2531488,3.0259728,119.2499732,66.1251,100,100,100,100
SVN,2020,7,2097.012,-6.981476835,93.01852316,26074.74,-7.1526345,6.3539,-5.3160815,-5.6790139,121.1618976,83.747,94.43353192,87.59964289,88.4999984,84.20000304
SVN,2021,5.1,2101.206,6.671320425,99.2240869,28120.64,-2.086881,5.981913,-0.3499347,-1.8960361,124.2611854,79.8913,101.0462288,99.39307809,100.1819942,96.40900456
SWE,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWE,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SWE,1960,1.9,7484.656,NA,22.56356927,1389.36,NA,NA,NA,NA,NA,NA,26.60848112,5.347503568,NA,NA
SWE,1961,1.7,7519.997,5.699994329,23.84969144,1510.67,NA,NA,NA,NA,NA,NA,27.85939398,5.625635551,NA,NA
SWE,1962,1.6,7561.588,4.300033919,24.87523626,1630.82,NA,NA,NA,NA,NA,NA,28.98520194,6.08131821,NA,NA
SWE,1963,1.9,7604.327,5.299936529,26.19360799,1777.83,NA,NA,NA,NA,NA,NA,30.59644689,6.525194902,NA,NA
SWE,1964,1.8,7661.353,6.800081142,27.97479459,1967.66,NA,NA,NA,NA,NA,NA,32.34144582,7.308216446,NA,NA
SWE,1965,1.3,7733.853,3.799924645,29.0378157,2114.6,NA,1.061,NA,-0.3001514,NA,NA,33.9028622,7.717505344,NA,NA
SWE,1966,1.7,7807.797,2.099993353,29.6476079,2224.46,NA,1.158589,NA,-1.774706,NA,NA,34.69031258,8.095665227,NA,NA
SWE,1967,2.4,7867.931,3.400008486,30.65562909,2352.6,NA,1.27413,NA,-1.8705694,NA,NA,35.67932464,8.540925431,NA,NA
SWE,1968,2.5,7912.273,3.599987266,31.75922783,2497.34,NA,1.356415,NA,-1.7289936,NA,NA,37.06217539,9.190023035,NA,NA
SWE,1969,2.1,7968.072,5.000030729,33.34719898,2742.28,NA,1.39629,NA,-0.4319725,NA,NA,38.95507097,10.24688767,NA,NA
SWE,1970,1.9,8042.8,6.500018535,35.5147731,3102.01,NA,1.43627,NA,2.2265815,NA,NA,41.35994096,11.12809244,12.93159772,5.753089243
SWE,1971,3.1,8098.334,0.899999756,35.83440597,3327.3,NA,1.588541,NA,-0.047954,NA,NA,41.01091393,11.66226633,13.38137243,6.47627372
SWE,1972,3.3,8122.3,2.299953882,36.65858078,3605.94,NA,1.651038,NA,-0.5434111,NA,NA,41.94905318,12.35033285,14.07504001,7.100778985
SWE,1973,3.1,8136.312,4.000009466,38.12492748,4085.07,NA,1.695798,NA,0.8696718,NA,NA,42.78174653,14.04232162,16.25451973,7.395557627
SWE,1974,2.4,8159.955,3.199996814,39.34492395,4773.39,NA,1.72209,NA,1.6969817,NA,NA,44.59691408,14.78655872,16.90016625,8.372219899
SWE,1975,2,8192.437,2.599989747,40.36788794,5526.58,NA,1.762123,NA,2.0826092,NA,NA,46.40266073,13.41139414,15.04060147,8.377313766
SWE,1976,1.9,8222.286,1.100020469,40.81194297,6113.2,NA,1.780639,NA,1.1753176,NA,NA,47.82287724,13.98808796,15.81306416,8.408441349
SWE,1977,2.2,8251.54,-1.600007227,40.15894893,6458.02,NA,1.776958,NA,-2.2252887,NA,NA,46.56635725,14.19787446,15.99973758,8.64793995
SWE,1978,2.8,8275.599,1.799972458,40.88179895,6982.71,NA,1.769905,NA,-2.1357691,NA,NA,45.71697869,15.30532952,17.20039932,9.450122788
SWE,1979,2.6,8293.678,3.800055702,42.43533008,7920.9,NA,1.704183,NA,-0.3012304,NA,NA,47.92450937,16.23896938,18.27965571,9.966195243
SWE,1980,2.5,8310.531,2.549041554,43.51702428,9020.4,NA,1.659387,NA,0.1868603,54.71777653,NA,48.65675105,16.14152403,17.99937505,10.34441491
SWE,1981,3.2,8320.503,-0.203236129,43.42858196,9945.39,NA,1.696221,NA,-1.8811297,55.75746813,NA,48.06337105,16.64217082,18.51651451,12.60392141
SWE,1982,4,8325.263,1.248667261,43.97086045,10906.15,NA,1.761765,NA,-2.5610184,56.84759386,NA,48.35655375,17.76765765,19.20348619,14.89656699
SWE,1983,4.4,8329.033,1.900605635,44.8065731,11656.74,NA,1.855349,NA,-2.6730702,57.99473802,NA,47.94085405,19.45664881,21.51810123,15.01398643
SWE,1984,3.9,8336.605,4.229539984,46.70168502,12869.11,NA,1.950935,NA,-0.6860623,59.23826983,NA,49.64056459,20.83467265,23.18456725,15.70783775
SWE,1985,3.6,8350.386,2.160376154,47.71061709,13752.66,NA,2.133354,NA,-0.6505575,60.49639093,NA,51.82657477,21.09933845,23.95926191,14.65227842
SWE,1986,3.4,8369.829,2.691309044,48.99465724,14500.44,NA,2.384174,NA,-0.0077449,61.72516953,NA,53.22633773,21.83352203,24.67666948,15.46249278
SWE,1987,2.9,8397.804,3.353854762,50.63786689,15273.78,NA,2.680141,NA,1.2987501,62.97255356,NA,55.52810002,22.71481903,25.60827802,16.25573241
SWE,1988,2.5,8436.489,2.559030078,51.93370513,16321.41,NA,3.071166,NA,1.9872828,64.14802935,NA,57.22490484,23.47275289,26.40441307,16.94883123
SWE,1989,2.2,8492.964,2.654827344,53.31245534,17582.69,NA,3.546101,NA,2.7289486,65.37560584,NA,59.52964096,24.21860408,27.08455359,17.90694141
SWE,1990,2.4,8558.835,0.754660336,53.71478329,18375.87,NA,4.095462,NA,1.8190085,66.45764462,NA,59.75097518,24.77758895,27.07244687,19.97765644
SWE,1991,3.9,8617.375,-1.14598083,53.09922217,18907.12,NA,4.739867,NA,-0.5677137,67.27297813,NA,58.55393166,24.29050058,26.51249427,19.65843592
SWE,1992,6.5,8668.067,-1.158571452,52.48402974,19098.25,NA,5.453376,NA,-2.7333319,67.97402888,NA,57.75703769,24.81452872,26.77316069,20.8423694
SWE,1993,10.2,8718.561,-2.065624956,51.39990653,18692.53,-10.7363452,6.230062,-6.3777046,-5.7209435,68.67947828,NA,54.8212153,26.75144519,29.41269569,21.14027382
SWE,1994,10.6,8780.745,3.972015261,53.44151866,19641.84,-8.7283991,6.707939,-3.9525396,-3.8113386,69.98980936,NA,56.75426886,30.38219513,34.21013474,21.72230607
SWE,1995,10,8826.939,3.998428663,55.57833966,19285.83,-7.02341,7.021256,-1.9168296,-2.1934446,71.58424903,69.1951,58.14763015,33.80643287,38.98748612,21.53403557
SWE,1996,10.7,8840.998,1.614878232,56.47586217,20238.52,-3.1122417,7.314189,2.0793052,-2.8211552,73.21010759,69.53,58.80178057,35.31173979,40.83426783,22.16888776
SWE,1997,11,8846.062,3.099129281,58.22612215,21271.1,-1.5599763,7.419089,3.4692963,-2.2856131,75.06529662,67.0792,59.96447756,40.23100035,46.41620866,25.5542837
SWE,1998,9.3,8850.974,4.261018781,60.70714815,22225.8,0.851788,7.24413,5.2160202,-0.9677937,77.2224074,66.2913,62.81825873,43.86198087,50.41406327,28.38731338
SWE,1999,7.9,8857.874,4.311229639,63.32437271,23814.68,0.6372586,7.035104,4.5078369,0.3218048,79.51617662,60.9014,64.94899211,47.01426631,53.59894164,31.61019758
SWE,2000,6.7,8872.109,4.874525358,66.41113532,25813.94,3.1650174,6.790353,6.5146302,2.0205521,82.00365005,50.6365,67.80676865,52.65276852,59.90464776,35.72277205
SWE,2001,4.9,8895.96,1.467917592,67.38599606,25851.73,1.4203604,6.445597,4.0864283,0.3238798,84.61458601,52.1935,68.25034511,52.9281796,58.52414377,40.20334951
SWE,2002,5.1,8924.958,2.196059298,68.86583249,26417.42,-1.4298609,6.252159,1.5212834,-0.4963425,87.18557901,50.0896,68.97729747,53.82446464,59.81908911,40.11912704
SWE,2003,5.7,8958.229,2.244606492,70.41159943,26802.85,-1.2420222,6.11087,0.8990899,-1.1605646,89.74162755,49.5798,70.25663191,56.28010579,62.68777249,41.60430779
SWE,2004,6.5,8993.531,4.326131277,73.45769766,28448.6,0.3539283,6.048451,2.0960436,0.2582364,92.29904213,48.7684,71.84989772,62.6274272,69.6682083,46.51627216
SWE,2005,7.5,9029.572,2.895893562,75.5849544,28928.33,1.8458391,6.094674,3.6460842,0.4630185,94.77831934,48.9965,73.92154054,66.62167179,73.91029396,49.96302605
SWE,2006,7.1,9080.505,4.60248861,79.06374331,30998.22,2.2492215,6.113153,3.9268246,2.2523942,97.40556579,43.8937,77.08108074,72.3447988,80.04610022,54.76515389
SWE,2007,6.2,9148.092,3.430883908,81.77632856,33468.68,3.3574674,6.156643,5.0656573,3.0166846,100,39.1581,80.80662359,75.48933658,82.27116613,60.14323608
SWE,2008,6.2,9219.637,-0.242293278,81.57819001,33170.92,1.9160807,6.263005,3.5384145,0.4784634,102.2777046,37.6646,80.88925503,77.27591145,83.48143208,63.31561574
SWE,2009,8.4,9298.515,-4.236420514,78.12219484,30540.57,-0.7131839,6.544234,0.4758763,-5.3116391,103.9340258,40.8656,77.88210628,66.20675661,68.29906704,61.90481703
SWE,2010,8.6,9378.126,6.189029435,82.95720047,32283.2,-0.0460212,6.652385,1.0390486,-1.2185539,105.7934223,38.1397,82.67836189,73.37934279,78.6266383,61.6327582
SWE,2011,7.8,9449.213,3.052323529,85.48932262,33580.72,-0.22965,6.709191,0.9344101,0.1271724,107.557278,37.2607,85.26897101,78.26825832,83.87919525,65.70611568
SWE,2012,8,9519.374,-0.630974367,84.94990691,34247.96,-1.0115902,6.831678,-0.0858933,-1.9657062,109.1603237,37.6209,84.54594592,79.1413926,83.83205345,68.68573876
SWE,2013,8.1,9600.378,1.0878312,85.8740185,33901.96,-1.4011975,6.89735,-0.5765806,-2.4850445,110.9354902,40.3765,85.94300746,78.30529032,81.21970784,71.82338751
SWE,2014,8,9696.109,2.747287716,88.23322486,34689.75,-1.530307,6.927378,-0.8344959,-1.6575751,113.0241352,45.1312,88.89605987,81.65504901,83.85890466,76.7094484
SWE,2015,7.4,9799.186,4.420799639,92.13383895,36813.2,-0.0024952,6.90493,0.588059,0.5724671,115.4037735,43.8649,92.56298888,86.78054506,86.18853474,87.90278817
SWE,2016,7,9923.085,2.413038141,94.35706362,36043.35,0.9916892,6.899993,1.533539,0.8556715,117.8566316,42.2472,95.18417617,89.20547225,89.38673726,88.66918369
SWE,2017,6.7,10057.698,2.411851453,96.63281583,36694.35,1.4327708,6.888156,1.9054993,1.1180444,120.3859877,40.7681,97.59685528,93.02668564,93.49815153,91.87122934
SWE,2018,6.4,10175.214,2.225193726,98.78308318,37306.9,0.790271,6.852484,1.293686,1.3514706,122.7813629,38.8164,99.91314619,95.96415782,97.75031484,91.9516893
SWE,2019,6.8,10278.894,1.231908113,100,38037.38,0.4935274,6.808332,0.8779125,0.7628178,125.0200261,35.1157,100,100,100,100
SWE,2020,9.7,10373.459,-6.062701221,93.93729878,35804.19,-5.5916578,6.936669,-5.2770788,-6.3276946,126.330084,42.601,94.43238898,87.96128012,86.9701282,90.20232205
SWE,2021,9.3,10456.447,4.285665802,97.96313747,37525.21,-2.190611,6.746982,-1.8478228,-3.653344,128.0872734,42.5186,97.85069725,93.68602123,93.32676369,94.55161665
MLT,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1960,NA,334.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1961,NA,335.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1962,NA,335.759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1963,NA,333.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1964,NA,329.473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1965,NA,324.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1966,NA,323.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1967,NA,323.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1968,NA,323.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1969,NA,326.447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1970,NA,328.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1971,NA,328.202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1972,NA,326.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1973,NA,308.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1974,NA,307.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1975,NA,309.958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1976,NA,311.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1977,NA,312.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1978,NA,316.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1979,NA,319.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1980,NA,322.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1981,NA,324.997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1982,NA,332.043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1983,NA,336.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1984,NA,336.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1985,NA,342.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1986,NA,348.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1987,NA,350.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1988,NA,353.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1989,NA,357.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1990,5.2,360.849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1991,4.6,364.472,NA,32.02889905,9882.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1992,5,368.073,4.686359946,33.52988854,10535.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1993,5.5,371.581,4.486879014,35.03433408,10950.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1994,5.4,374.88,5.715661405,37.03677799,11670.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MLT,1995,4.6,377.419,6.233795088,39.34557483,11678,-3.4751295,NA,-1.6706405,NA,NA,34.3632,52.42492617,31.67586885,64.52239602,22.46708095
MLT,1996,5.2,379.905,3.987635757,40.91453304,12425.38,-7.6942333,NA,-5.7369585,NA,NA,38.6761,53.8837805,29.80695572,57.47854528,23.00652209
MLT,1997,6.3,382.79,4.854792647,42.90084879,13310.8,-7.0728611,NA,-4.6390523,NA,NA,46.6026,53.81004998,30.9912123,58.12774235,24.86236227
MLT,1998,6.4,385.287,3.424319902,44.36991109,13902.39,-9.2607726,NA,-6.3707422,NA,NA,51.1878,53.2350529,33.51533188,63.51681675,26.51009392
MLT,1999,6.4,387.578,4.059442297,46.17108203,14683.37,-6.7140401,NA,-2.876582,NA,NA,62.0718,56.33708787,36.27376679,70.65408228,27.59173549
MLT,2000,6.6,390.087,6.413283883,49.13216459,16031.1,-5.5072639,6.700247,-1.4539873,2.3175266,84.36109943,60.8958,62.44177309,38.29776045,78.37310512,26.95521092
MLT,2001,6.9,393.028,0.608287583,49.43102945,15992.42,-6.1169626,6.910987,-2.3833541,-0.3236439,87.12325242,65.2373,58.81251439,36.77395115,72.8233251,26.76445686
MLT,2002,6.9,395.969,2.982431024,50.9052758,16826.29,-5.3917245,7.07114,-1.5267835,1.0597788,88.49341446,63.199,57.36780016,39.09513378,79.07431183,27.939406
MLT,2003,7.6,398.582,2.544153732,52.20038428,17636.51,-9.0224442,7.170294,-5.482558,1.2021618,90.61703552,69.041,62.05473835,38.96138121,75.42589222,28.89346673
MLT,2004,7.2,401.268,0.442011246,52.43111585,18065.14,-4.3108298,7.107268,-0.5986691,-0.5523353,92.6234165,71.9186,62.96303778,38.14180343,75.46968041,27.78887948
MLT,2005,6.9,403.834,3.78529043,54.41578586,18928.23,-2.6218945,6.965878,1.1486931,0.5732084,95.05365432,70.0363,66.44645144,39.78288727,70.86298469,31.21874923
MLT,2006,6.8,405.308,1.827623334,55.41030146,19233.36,-2.5181299,6.788967,1.1824795,0.0286398,97.31778999,64.4785,68.54837732,46.7491815,82.29467959,36.95785403
MLT,2007,6.5,406.724,3.986444544,57.6192024,20523.56,-2.1441672,6.641377,1.3346117,1.2263371,100,62.2599,69.13539348,51.82839002,84.81979822,42.79491361
MLT,2008,6,409.379,3.346633801,59.5475061,20701.12,-4.1823035,6.569902,-0.8377008,2.0457806,102.5166861,62.6073,71.49396218,61.88776354,79.30725305,57.39184673
MLT,2009,6.9,412.477,-2.462344195,58.08124154,19881.61,-3.2388387,6.605526,0.0322548,-2.4436191,104.5939026,67.6488,70.5231433,61.61640184,67.0245184,60.45901511
MLT,2010,6.9,414.508,3.543149236,60.13914661,21286.41,-2.3938141,6.583689,0.6897482,-1.774444,107.562057,67.4611,73.83606776,65.85745096,78.9468197,62.71865556
MLT,2011,6.4,416.268,1.358828761,60.95633463,21581.55,-2.4082074,6.483542,0.7640668,-2.6620535,110.0177378,70.1689,72.52427047,66.88341322,80.16127159,63.69994612
MLT,2012,6.2,420.028,2.794213135,62.65958454,22241.06,-3.4904706,6.282673,-0.4885096,-3.0839213,113.5842358,67.7647,72.22207633,71.52870012,94.66796939,65.54010192
MLT,2013,6.1,425.967,4.838866418,65.69159813,22830.64,-2.4279026,5.98154,0.4383332,-2.4787016,118.3413493,68.3674,74.73861015,72.16117623,88.08246477,68.09781827
MLT,2014,5.7,434.558,8.790633412,71.4663057,24600.16,-1.7383955,5.593915,0.9716396,0.702455,124.677373,63.3576,76.9343657,75.10618692,77.7999863,74.35254719
MLT,2015,5.4,445.053,10.85762316,79.22584786,27105.55,-1.0186912,5.151564,1.3320468,3.6724198,134.2547738,58.0201,87.85577502,86.77719416,83.9178212,87.37937184
